date,microsensor_pm25,hourofday,monthofyear,season,reference_pm25,temperature,humidity
2023-05-01 23:00:00,10.7756463649829,23,5,Spring,6.7,12.17,99.9
2023-05-02 00:00:00,9.19945431008618,0,5,Spring,5.8,11.86,99.9
2023-05-02 01:00:00,7.46840864370311,1,5,Spring,4.7,11.82,99.9
2023-05-02 02:00:00,8.10510407454692,2,5,Spring,5.0,11.45,99.9
2023-05-02 03:00:00,8.23696988965249,3,5,Spring,4.8,10.86,99.9
2023-05-02 04:00:00,9.14230991483782,4,5,Spring,5.4,10.19,99.9
2023-05-02 05:00:00,9.53515980944645,5,5,Spring,5.5,9.89,99.9
2023-05-02 06:00:00,9.25995629945762,6,5,Spring,5.4,10.94,99.9
2023-05-02 07:00:00,10.4141027472717,7,5,Spring,9.2,13.1,99.9
2023-05-02 08:00:00,7.69510787002383,8,5,Spring,5.3,16.53,97.9
2023-05-02 09:00:00,7.84134002090981,9,5,Spring,5.7,21.28,83.08
2023-05-02 10:00:00,7.33678325086605,10,5,Spring,5.6,20.62,82.22
2023-05-02 11:00:00,6.26258806862458,11,5,Spring,4.6,22.12,70.66
2023-05-02 12:00:00,6.62993181815533,12,5,Spring,5.3,22.98,65.24
2023-05-02 13:00:00,6.46301451264612,13,5,Spring,5.2,22.96,63.09
2023-05-02 14:00:00,6.55734480872692,14,5,Spring,4.9,23.14,59.41
2023-05-02 15:00:00,5.91379806075327,15,5,Spring,4.2,22.07,57.69
2023-05-02 16:00:00,5.62932466300453,16,5,Spring,3.6,24.4,49.9
2023-05-02 17:00:00,5.10708681365764,17,5,Spring,3.2,22.27,49.86
2023-05-02 18:00:00,5.09488307811676,18,5,Spring,3.2,21.5,50.85
2023-05-02 19:00:00,5.51422527723817,19,5,Spring,3.5,20.05,54.51
2023-05-02 20:00:00,6.00484768609411,20,5,Spring,4.2,18.21,60.5
2023-05-02 21:00:00,5.95445475536123,21,5,Spring,4.3,17.28,64.44
2023-05-02 22:00:00,7.40979752455683,22,5,Spring,5.6,15.36,81.1
2023-05-02 23:00:00,8.35760854164592,23,5,Spring,6.5,13.78,95.44
2023-05-03 00:00:00,7.93604330877367,0,5,Spring,5.9,12.43,99.81
2023-05-03 01:00:00,9.02927637525189,1,5,Spring,6.1,11.22,99.9
2023-05-03 02:00:00,10.1766399009366,2,5,Spring,6.7,10.36,99.9
2023-05-03 03:00:00,10.3815629019803,3,5,Spring,6.9,9.87,99.9
2023-05-03 04:00:00,10.4079834880686,4,5,Spring,6.5,8.89,99.9
2023-05-03 05:00:00,10.8923862767599,5,5,Spring,6.9,8.48,99.9
2023-05-03 06:00:00,11.9353455141692,6,5,Spring,7.9,9.83,99.9
2023-05-03 07:00:00,13.1193676618058,7,5,Spring,9.5,12.66,99.9
2023-05-03 08:00:00,10.3591082729452,8,5,Spring,10.5,17.06,94.42
2023-05-03 09:00:00,9.69291607677276,9,5,Spring,8.7,23.55,64.75
2023-05-03 10:00:00,8.5807917920041,10,5,Spring,7.1,24.92,55.6
2023-05-03 11:00:00,8.12942432798883,11,5,Spring,6.3,23.96,54.89
2023-05-03 12:00:00,8.76396431305947,12,5,Spring,6.5,24.67,55.1
2023-05-03 13:00:00,8.8468093410598,13,5,Spring,7.2,26.61,53.61
2023-05-03 14:00:00,8.83731815922346,14,5,Spring,7.0,26.86,52.04
2023-05-03 15:00:00,8.36585750785322,15,5,Spring,6.8,27.71,49.28
2023-05-03 16:00:00,8.1023658659287,16,5,Spring,6.1,28.55,47.25
2023-05-03 17:00:00,11.8744840463462,17,5,Spring,8.4,25.21,51.28
2023-05-03 18:00:00,7.17883186271809,18,5,Spring,6.8,23.76,55.01
2023-05-03 19:00:00,7.94589924641159,19,5,Spring,5.8,21.86,61.6
2023-05-03 20:00:00,10.4751022185375,20,5,Spring,7.9,19.49,77.2
2023-05-03 21:00:00,9.92938525034194,21,5,Spring,8.2,17.77,90.94
2023-05-03 22:00:00,10.3403104472613,22,5,Spring,7.9,16.16,97.94
2023-05-03 23:00:00,11.8976729196564,23,5,Spring,8.9,15.27,99.9
2023-05-04 00:00:00,12.0844594147439,0,5,Spring,9.2,14.47,99.9
2023-05-04 01:00:00,12.3154671181174,1,5,Spring,8.6,13.37,99.9
2023-05-04 02:00:00,11.8687885685287,2,5,Spring,8.5,12.8,99.9
2023-05-04 03:00:00,11.8405884452347,3,5,Spring,8.5,12.42,99.9
2023-05-04 04:00:00,11.6130792706942,4,5,Spring,8.0,11.91,99.9
2023-05-04 05:00:00,12.0598247993647,5,5,Spring,8.5,11.55,99.9
2023-05-04 06:00:00,12.4504726666261,6,5,Spring,9.9,12.85,99.9
2023-05-04 07:00:00,13.1835008916678,7,5,Spring,11.7,15.0,99.9
2023-05-04 08:00:00,10.970772908288,8,5,Spring,10.0,18.99,95.39
2023-05-04 09:00:00,10.0845394472101,9,5,Spring,10.1,25.85,67.65
2023-05-04 10:00:00,10.4839944987771,10,5,Spring,9.9,26.93,60.57
2023-05-04 11:00:00,9.77471752616331,11,5,Spring,8.4,27.3,56.82
2023-05-04 12:00:00,7.829941827237,12,5,Spring,6.1,29.45,50.46
2023-05-04 13:00:00,6.80379121116762,13,5,Spring,4.9,29.94,45.54
2023-05-04 14:00:00,6.09557614202814,14,5,Spring,5.3,29.99,43.21
2023-05-04 15:00:00,5.84400308692763,15,5,Spring,4.3,30.59,41.49
2023-05-04 16:00:00,5.55797047091097,16,5,Spring,4.2,30.67,39.39
2023-05-04 17:00:00,5.70604215376583,17,5,Spring,4.1,26.82,44.83
2023-05-04 18:00:00,5.73755301980473,18,5,Spring,3.9,25.38,47.58
2023-05-04 19:00:00,5.90152956295764,19,5,Spring,4.5,23.33,52.35
2023-05-04 20:00:00,5.42414864271416,20,5,Spring,4.2,21.89,55.1
2023-05-04 21:00:00,5.55315755339841,21,5,Spring,4.3,20.19,61.36
2023-05-04 22:00:00,5.15433210815776,22,5,Spring,4.1,19.22,64.23
2023-05-04 23:00:00,5.18373937303661,23,5,Spring,4.6,17.62,74.34
2023-05-05 00:00:00,5.43394891943459,0,5,Spring,4.4,16.6,84.29
2023-05-05 01:00:00,6.02190942234069,1,5,Spring,4.9,15.64,94.54
2023-05-05 02:00:00,5.71265140316268,2,5,Spring,4.6,14.62,99.4
2023-05-05 03:00:00,6.1148604597413,3,5,Spring,4.5,13.88,99.9
2023-05-05 04:00:00,7.52583395443987,4,5,Spring,5.2,12.93,99.9
2023-05-05 05:00:00,8.55496952805729,5,5,Spring,6.2,12.87,99.9
2023-05-05 06:00:00,6.78508986661175,6,5,Spring,7.3,14.73,99.89
2023-05-05 07:00:00,8.96858825683615,7,5,Spring,7.8,17.19,97.42
2023-05-05 08:00:00,7.45076152111466,8,5,Spring,6.9,21.1,87.4
2023-05-05 09:00:00,7.37527845991208,9,5,Spring,9.6,25.97,61.68
2023-05-05 10:00:00,7.3394108472621,10,5,Spring,7.2,27.98,53.26
2023-05-05 11:00:00,7.2009645734897,11,5,Spring,5.4,29.24,47.55
2023-05-05 12:00:00,6.15103532068883,12,5,Spring,4.5,29.44,46.77
2023-05-05 13:00:00,5.90046932187509,13,5,Spring,4.3,30.03,44.94
2023-05-05 14:00:00,5.39085690135535,14,5,Spring,6.7,29.6,44.04
2023-05-05 15:00:00,5.39026121155709,15,5,Spring,4.2,29.97,42.37
2023-05-05 16:00:00,5.42115997854336,16,5,Spring,4.1,28.28,44.28
2023-05-05 17:00:00,5.18321023531338,17,5,Spring,3.8,26.89,46.62
2023-05-05 18:00:00,5.45607254554702,18,5,Spring,4.0,25.36,48.55
2023-05-05 19:00:00,5.56025469045761,19,5,Spring,4.2,24.18,50.8
2023-05-05 20:00:00,5.90157727342762,20,5,Spring,4.5,22.74,54.23
2023-05-05 21:00:00,6.92682106611492,21,5,Spring,6.1,21.16,63.27
2023-05-05 22:00:00,6.83235195707941,22,5,Spring,6.1,20.02,71.16
2023-05-05 23:00:00,7.17232570950121,23,5,Spring,6.2,18.69,83.69
2023-05-06 00:00:00,7.50634470513376,0,5,Spring,6.2,17.17,94.67
2023-05-06 01:00:00,7.53362229552657,1,5,Spring,5.9,16.55,96.78
2023-05-06 02:00:00,6.29736359218716,2,5,Spring,5.4,15.87,97.98
2023-05-06 03:00:00,7.42068300990054,3,5,Spring,5.4,14.93,99.88
2023-05-06 04:00:00,7.82358360155087,4,5,Spring,5.4,14.3,99.9
2023-05-06 05:00:00,7.60018883091118,5,5,Spring,5.4,13.68,99.9
2023-05-06 06:00:00,8.20342962045073,6,5,Spring,5.8,14.87,99.9
2023-05-06 07:00:00,8.15940461457264,7,5,Spring,6.3,17.39,98.54
2023-05-06 08:00:00,7.16565449202089,8,5,Spring,5.8,20.63,92.17
2023-05-06 09:00:00,6.65997029279848,9,5,Spring,5.6,27.76,61.2
2023-05-06 10:00:00,7.25999623606252,10,5,Spring,5.5,29.75,51.17
2023-05-06 11:00:00,7.41704945081615,11,5,Spring,5.8,29.24,51.24
2023-05-06 12:00:00,7.30359257444717,12,5,Spring,5.1,30.2,48.92
2023-05-06 13:00:00,7.25529459162797,13,5,Spring,5.3,30.67,46.57
2023-05-06 14:00:00,6.49332336208694,14,5,Spring,4.7,31.53,44.84
2023-05-06 15:00:00,6.86023756534544,15,5,Spring,4.9,29.86,48.57
2023-05-06 16:00:00,6.85649753541516,16,5,Spring,5.1,30.99,46.85
2023-05-06 17:00:00,7.21476972444956,17,5,Spring,5.2,28.23,51.14
2023-05-06 18:00:00,7.32716676155484,18,5,Spring,5.3,26.54,55.28
2023-05-06 19:00:00,7.58451286884906,19,5,Spring,5.7,25.26,57.45
2023-05-06 20:00:00,8.54639857457776,20,5,Spring,6.5,23.96,63.25
2023-05-06 21:00:00,12.2562391410381,21,5,Spring,9.6,22.52,70.38
2023-05-06 22:00:00,9.69082953038777,22,5,Spring,8.0,20.72,87.64
2023-05-06 23:00:00,7.2118177566954,23,5,Spring,7.1,20.04,87.82
2023-05-07 00:00:00,5.45876268541951,0,5,Spring,4.7,18.87,86.82
2023-05-07 01:00:00,4.86564381915383,1,5,Spring,4.0,18.06,86.26
2023-05-07 02:00:00,4.95345692683497,2,5,Spring,4.0,17.69,86.08
2023-05-07 03:00:00,7.0154282878207,3,5,Spring,5.0,16.87,92.8
2023-05-07 04:00:00,6.6677740572013,4,5,Spring,5.2,16.18,97.54
2023-05-07 05:00:00,6.72332668869504,5,5,Spring,5.1,15.82,98.48
2023-05-07 06:00:00,8.23913285823592,6,5,Spring,5.5,15.93,99.89
2023-05-07 07:00:00,9.87413435650161,7,5,Spring,6.6,17.07,99.48
2023-05-07 08:00:00,8.05321088419275,8,5,Spring,6.3,19.94,93.68
2023-05-07 09:00:00,7.60565105429612,9,5,Spring,5.8,22.02,85.22
2023-05-07 10:00:00,10.006854112858,10,5,Spring,6.6,19.23,95.86
2023-05-07 11:00:00,10.1696468438334,11,5,Spring,7.2,18.09,99.89
2023-05-07 12:00:00,8.42976467293649,12,5,Spring,6.5,20.1,97.52
2023-05-07 13:00:00,6.55406993960261,13,5,Spring,4.3,21.07,94.06
2023-05-07 14:00:00,5.99687248877308,14,5,Spring,3.9,20.43,93.9
2023-05-07 15:00:00,5.95684668839618,15,5,Spring,3.5,19.92,95.25
2023-05-07 16:00:00,5.59372827696633,16,5,Spring,3.2,19.2,97.38
2023-05-07 17:00:00,4.90245133537673,17,5,Spring,2.8,19.21,97.74
2023-05-07 18:00:00,8.83865489381771,18,5,Spring,5.0,18.41,99.9
2023-05-07 19:00:00,5.68965527052293,19,5,Spring,3.5,17.37,99.9
2023-05-07 20:00:00,4.15506997168285,20,5,Spring,2.3,17.04,99.9
2023-05-07 21:00:00,3.47658492501784,21,5,Spring,1.6,16.12,99.9
2023-05-07 22:00:00,3.88544850121223,22,5,Spring,2.0,15.6,99.9
2023-05-07 23:00:00,3.8515073404636,23,5,Spring,2.5,15.58,99.9
2023-05-08 00:00:00,4.10282732638174,0,5,Spring,2.1,15.45,99.9
2023-05-08 01:00:00,4.83896773291224,1,5,Spring,2.8,15.29,99.9
2023-05-08 02:00:00,5.42941415757709,2,5,Spring,3.5,15.01,99.9
2023-05-08 03:00:00,6.16796039905443,3,5,Spring,3.9,14.69,99.9
2023-05-08 04:00:00,6.39438280683062,4,5,Spring,4.4,14.62,99.9
2023-05-08 05:00:00,6.88930654121071,5,5,Spring,4.2,14.59,99.9
2023-05-08 06:00:00,6.52387501487563,6,5,Spring,4.2,14.98,99.9
2023-05-08 07:00:00,6.66278695485279,7,5,Spring,4.2,16.86,99.9
2023-05-08 08:00:00,7.81314492459535,8,5,Spring,5.1,18.02,99.9
2023-05-08 09:00:00,7.04322965044633,9,5,Spring,4.5,20.23,98.92
2023-05-08 10:00:00,6.07409007504478,10,5,Spring,3.9,22.26,93.83
2023-05-08 11:00:00,7.14997956392026,11,5,Spring,4.7,23.35,90.64
2023-05-08 12:00:00,6.97353599843511,12,5,Spring,4.9,23.93,87.37
2023-05-08 13:00:00,6.94548212446386,13,5,Spring,4.9,24.7,86.26
2023-05-08 14:00:00,6.4010711115259,14,5,Spring,4.3,23.43,89.07
2023-05-08 15:00:00,5.939483423018,15,5,Spring,4.0,23.47,89.81
2023-05-08 16:00:00,5.37576184701703,16,5,Spring,3.7,24.57,84.19
2023-05-08 17:00:00,4.90164400912738,17,5,Spring,3.3,22.9,87.39
2023-05-08 18:00:00,4.50334024012312,18,5,Spring,2.8,21.67,90.67
2023-05-08 19:00:00,4.47788178399353,19,5,Spring,2.5,20.82,92.3
2023-05-08 20:00:00,4.40572922972738,20,5,Spring,2.5,20.0,95.03
2023-05-08 21:00:00,4.20267858619596,21,5,Spring,2.3,19.17,96.83
2023-05-08 22:00:00,3.97557413556917,22,5,Spring,2.3,18.83,97.54
2023-05-08 23:00:00,4.56401451026434,23,5,Spring,2.5,18.22,98.89
2023-05-09 00:00:00,6.79818054639414,0,5,Spring,3.7,17.06,99.9
2023-05-09 01:00:00,4.69622623268037,1,5,Spring,3.0,16.64,99.9
2023-05-09 02:00:00,5.18743370105025,2,5,Spring,3.0,16.72,99.9
2023-05-09 03:00:00,5.17042608012574,3,5,Spring,3.3,16.38,99.9
2023-05-09 04:00:00,5.4166935994011,4,5,Spring,3.2,16.01,99.9
2023-05-09 05:00:00,5.75039664896126,5,5,Spring,3.6,16.09,99.9
2023-05-09 06:00:00,6.32630914000341,6,5,Spring,4.2,16.84,99.9
2023-05-09 07:00:00,7.47090673518027,7,5,Spring,6.0,18.8,99.74
2023-05-09 08:00:00,7.15559258854941,8,5,Spring,4.7,21.43,96.37
2023-05-09 09:00:00,6.68723430843873,9,5,Spring,6.0,24.42,88.56
2023-05-09 10:00:00,7.57162457252143,10,5,Spring,5.4,26.11,79.83
2023-05-09 11:00:00,8.08620224286045,11,5,Spring,5.6,27.56,72.67
2023-05-09 12:00:00,8.16280290513738,12,5,Spring,6.0,26.12,76.15
2023-05-09 13:00:00,7.35092196614146,13,5,Spring,5.2,20.55,96.35
2023-05-09 14:00:00,9.76588612438078,14,5,Spring,7.1,19.47,99.9
2023-05-09 15:00:00,13.1551406065737,15,5,Spring,6.7,17.88,99.9
2023-05-09 16:00:00,11.0774777918835,16,5,Spring,5.7,17.5,99.9
2023-05-09 17:00:00,4.81834584213302,17,5,Spring,3.9,16.39,99.9
2023-05-09 18:00:00,3.08784225128256,18,5,Spring,2.5,15.78,99.9
2023-05-09 19:00:00,3.92520570538124,19,5,Spring,2.9,15.51,99.9
2023-05-09 20:00:00,3.27400118441407,20,5,Spring,2.7,15.47,99.9
2023-05-09 21:00:00,3.2731475233176,21,5,Spring,2.6,15.07,99.9
2023-05-09 22:00:00,2.85475347138007,22,5,Spring,2.3,14.61,99.9
2023-05-09 23:00:00,2.8034683712754,23,5,Spring,2.3,14.58,99.9
2023-05-10 00:00:00,3.38961657162544,0,5,Spring,2.6,14.36,99.9
2023-05-10 01:00:00,3.07151957559111,1,5,Spring,2.5,13.9,99.9
2023-05-10 02:00:00,2.03724774538833,2,5,Spring,2.1,13.43,99.9
2023-05-10 03:00:00,2.45792455138771,3,5,Spring,2.3,13.17,99.9
2023-05-10 04:00:00,3.22986577637928,4,5,Spring,2.7,13.25,99.9
2023-05-10 05:00:00,2.84195359733445,5,5,Spring,2.5,13.31,99.9
2023-05-10 06:00:00,2.8426315891118,6,5,Spring,2.3,12.94,99.9
2023-05-10 07:00:00,2.36084956590735,7,5,Spring,3.2,13.4,99.9
2023-05-10 08:00:00,2.61407964482811,8,5,Spring,3.0,14.32,99.62
2023-05-10 09:00:00,3.13420424782009,9,5,Spring,3.8,16.68,96.8
2023-05-10 10:00:00,3.05245067572522,10,5,Spring,3.2,18.11,94.26
2023-05-10 11:00:00,3.2045916308922,11,5,Spring,2.9,18.38,93.33
2023-05-10 12:00:00,3.43877887247115,12,5,Spring,3.4,18.66,88.46
2023-05-10 13:00:00,3.03024192082175,13,5,Spring,3.0,17.09,89.98
2023-05-10 14:00:00,3.04289439257168,14,5,Spring,2.6,17.84,83.69
2023-05-10 15:00:00,3.03118231541913,15,5,Spring,2.4,20.58,67.93
2023-05-10 16:00:00,3.11936349380487,16,5,Spring,2.6,20.55,63.94
2023-05-10 17:00:00,2.45345883595747,17,5,Spring,2.0,18.28,63.54
2023-05-10 18:00:00,4.31651354061712,18,5,Spring,2.9,17.32,70.04
2023-05-10 19:00:00,2.98431898261975,19,5,Spring,3.2,15.8,80.08
2023-05-10 20:00:00,3.18081757361651,20,5,Spring,3.0,14.56,89.82
2023-05-10 21:00:00,3.33650032542141,21,5,Spring,3.5,14.47,93.25
2023-05-10 22:00:00,3.44450564589262,22,5,Spring,3.4,14.29,94.55
2023-05-10 23:00:00,3.22156214477988,23,5,Spring,3.2,13.72,94.97
2023-05-11 00:00:00,3.80341824517757,0,5,Spring,3.7,13.17,99.69
2023-05-11 01:00:00,3.32144364882547,1,5,Spring,3.5,12.92,99.82
2023-05-11 02:00:00,3.64808983452498,2,5,Spring,3.6,12.48,99.9
2023-05-11 03:00:00,3.40367008761048,3,5,Spring,3.5,11.73,99.9
2023-05-11 04:00:00,3.68287427418677,4,5,Spring,3.6,11.59,99.9
2023-05-11 05:00:00,4.25185308401147,5,5,Spring,4.2,11.67,99.9
2023-05-11 06:00:00,4.2741018057785,6,5,Spring,5.0,12.56,99.9
2023-05-11 07:00:00,5.03341135908894,7,5,Spring,5.7,15.08,98.77
2023-05-11 08:00:00,4.6882005888087,8,5,Spring,5.2,15.83,97.11
2023-05-11 09:00:00,4.48582066844391,9,5,Spring,4.5,18.61,92.08
2023-05-11 10:00:00,3.96966364598822,10,5,Spring,3.6,20.24,84.94
2023-05-11 11:00:00,3.71114737097044,11,5,Spring,3.0,20.61,77.46
2023-05-11 12:00:00,3.19065984681455,12,5,Spring,2.2,20.72,75.78
2023-05-11 13:00:00,3.12035287577353,13,5,Spring,1.8,20.29,76.2
2023-05-11 14:00:00,2.87128666355193,14,5,Spring,1.8,20.68,72.92
2023-05-11 15:00:00,2.59275565009729,15,5,Spring,1.5,17.61,89.7
2023-05-11 16:00:00,2.71741987616642,16,5,Spring,1.7,17.16,90.95
2023-05-11 17:00:00,2.29691893332481,17,5,Spring,1.3,13.79,99.09
2023-05-11 18:00:00,2.26479824196161,18,5,Spring,1.2,12.46,99.9
2023-05-11 19:00:00,3.05517227760187,19,5,Spring,1.9,12.65,99.9
2023-05-11 20:00:00,2.44836836246868,20,5,Spring,1.6,12.33,99.9
2023-05-11 21:00:00,3.12926682694006,21,5,Spring,1.9,12.32,99.9
2023-05-11 22:00:00,2.82319429600495,22,5,Spring,1.9,11.99,99.9
2023-05-11 23:00:00,3.22586247695058,23,5,Spring,1.9,11.38,99.9
2023-05-12 00:00:00,3.53887247310697,0,5,Spring,2.5,11.35,99.9
2023-05-12 01:00:00,3.21788121594121,1,5,Spring,2.1,11.34,99.9
2023-05-12 02:00:00,3.36902752919587,2,5,Spring,2.1,11.51,99.9
2023-05-12 03:00:00,4.06094912979009,3,5,Spring,2.5,11.33,99.9
2023-05-12 04:00:00,3.9645871832466,4,5,Spring,2.6,11.54,99.9
2023-05-12 05:00:00,4.52938284503186,5,5,Spring,2.9,11.45,99.9
2023-05-12 06:00:00,8.15404330679292,6,5,Spring,4.4,11.89,99.9
2023-05-12 07:00:00,7.00142587413712,7,5,Spring,7.4,13.31,99.9
2023-05-12 08:00:00,6.42115464299629,8,5,Spring,4.6,15.21,99.9
2023-05-12 09:00:00,6.65844387562541,9,5,Spring,5.8,17.7,99.13
2023-05-12 10:00:00,5.01354703734506,10,5,Spring,4.2,18.64,96.19
2023-05-12 11:00:00,5.2120481891994,11,5,Spring,4.2,17.12,98.63
2023-05-12 12:00:00,5.18380035145429,12,5,Spring,3.9,18.18,96.1
2023-05-12 13:00:00,5.5295142199343,13,5,Spring,3.5,19.14,93.95
2023-05-12 14:00:00,5.42714958709047,14,5,Spring,3.9,20.21,91.16
2023-05-12 15:00:00,5.42684813234361,15,5,Spring,3.6,20.71,89.73
2023-05-12 16:00:00,4.89397820957521,16,5,Spring,3.1,19.42,89.42
2023-05-12 17:00:00,2.33098007886804,17,5,Spring,1.7,13.81,99.9
2023-05-12 18:00:00,3.58986823636881,18,5,Spring,1.9,13.18,99.9
2023-05-12 19:00:00,8.16221160889764,19,5,Spring,5.1,13.39,99.9
2023-05-12 20:00:00,5.3700803044307,20,5,Spring,3.9,13.42,99.9
2023-05-12 21:00:00,4.2414718301544,21,5,Spring,2.9,13.69,99.9
2023-05-12 22:00:00,4.89387052880585,22,5,Spring,2.8,13.69,99.9
2023-05-12 23:00:00,7.95732876385816,23,5,Spring,4.3,13.56,99.9
2023-05-13 00:00:00,5.13067069216134,0,5,Spring,4.5,13.36,99.9
2023-05-13 01:00:00,3.0151650364655,1,5,Spring,2.1,12.97,99.9
2023-05-13 02:00:00,2.83575457282552,2,5,Spring,2.0,12.71,99.9
2023-05-13 03:00:00,3.27693430609025,3,5,Spring,2.3,11.93,99.9
2023-05-13 04:00:00,2.87506023894931,4,5,Spring,2.1,11.74,99.9
2023-05-13 05:00:00,2.95467113311979,5,5,Spring,2.1,11.66,99.9
2023-05-13 06:00:00,3.18715323220208,6,5,Spring,2.1,12.28,99.9
2023-05-13 07:00:00,3.7343838359705,7,5,Spring,2.5,13.33,99.9
2023-05-13 08:00:00,4.55299489953422,8,5,Spring,3.0,15.58,99.9
2023-05-13 09:00:00,4.47969166445672,9,5,Spring,3.0,18.64,98.02
2023-05-13 10:00:00,3.8898058479392,10,5,Spring,2.7,21.54,91.61
2023-05-13 11:00:00,3.09255617548015,11,5,Spring,1.3,22.29,78.69
2023-05-13 12:00:00,2.74678635814446,12,5,Spring,1.2,21.72,76.83
2023-05-13 13:00:00,2.86192375786055,13,5,Spring,1.3,21.07,81.61
2023-05-13 14:00:00,2.95976515462194,14,5,Spring,1.4,19.43,88.07
2023-05-13 15:00:00,2.91467689378697,15,5,Spring,1.7,15.42,99.69
2023-05-13 16:00:00,3.4374434495411,16,5,Spring,1.9,16.45,99.9
2023-05-13 17:00:00,2.73142993049035,17,5,Spring,1.8,16.54,99.9
2023-05-13 18:00:00,3.48969773381376,18,5,Spring,2.1,15.09,99.9
2023-05-13 19:00:00,4.45671782674168,19,5,Spring,3.6,14.46,99.9
2023-05-13 20:00:00,11.5009317219879,20,5,Spring,7.5,13.29,99.9
2023-05-13 21:00:00,6.0087918304972,21,5,Spring,4.4,12.56,99.9
2023-05-13 22:00:00,7.15840843504316,22,5,Spring,4.5,12.63,99.9
2023-05-13 23:00:00,5.06608751913445,23,5,Spring,3.9,12.74,99.9
2023-05-14 00:00:00,7.42118926675661,0,5,Spring,4.5,12.76,99.9
2023-05-14 01:00:00,8.24494529859599,1,5,Spring,5.4,12.75,99.9
2023-05-14 02:00:00,6.1762525690839,2,5,Spring,4.2,12.74,99.9
2023-05-14 03:00:00,6.63503748916725,3,5,Spring,4.3,12.68,99.9
2023-05-14 04:00:00,6.76529002910629,4,5,Spring,4.4,12.57,99.9
2023-05-14 05:00:00,7.4056500246247,5,5,Spring,4.6,12.78,99.9
2023-05-14 06:00:00,8.63378331601612,6,5,Spring,5.6,13.21,99.9
2023-05-14 07:00:00,10.4628000437952,7,5,Spring,7.2,14.88,99.9
2023-05-14 08:00:00,12.2952771058166,8,5,Spring,7.5,15.56,99.9
2023-05-14 09:00:00,7.74670045101429,9,5,Spring,5.7,20.04,95.54
2023-05-14 10:00:00,6.68343204253451,10,5,Spring,4.0,18.01,98.11
2023-05-14 11:00:00,6.28871342861946,11,5,Spring,3.6,17.49,99.88
2023-05-14 12:00:00,4.88701116732094,12,5,Spring,3.1,19.74,97.77
2023-05-14 13:00:00,6.27982279385384,13,5,Spring,3.6,17.44,99.87
2023-05-14 14:00:00,5.92773761095104,14,5,Spring,3.8,19.05,97.46
2023-05-14 15:00:00,5.35408284834153,15,5,Spring,3.5,17.17,99.87
2023-05-14 16:00:00,5.16179049661866,16,5,Spring,3.3,16.67,99.53
2023-05-14 17:00:00,5.2992009144073,17,5,Spring,2.9,17.78,99.83
2023-05-14 18:00:00,4.63317087008398,18,5,Spring,3.0,16.55,99.9
2023-05-14 19:00:00,6.08412834325194,19,5,Spring,3.7,15.78,99.9
2023-05-14 20:00:00,6.6046729207458,20,5,Spring,4.3,15.13,99.9
2023-05-14 21:00:00,5.07004247168356,21,5,Spring,3.3,14.74,99.9
2023-05-14 22:00:00,7.28800985322265,22,5,Spring,4.4,13.7,99.9
2023-05-14 23:00:00,8.61884534543061,23,5,Spring,5.2,13.55,99.9
2023-05-15 00:00:00,9.47416890426366,0,5,Spring,5.4,13.54,99.9
2023-05-15 01:00:00,8.76912776678332,1,5,Spring,5.3,13.29,99.9
2023-05-15 02:00:00,8.86249734499054,2,5,Spring,5.2,13.19,99.9
2023-05-15 03:00:00,8.2060840584203,3,5,Spring,5.2,13.21,99.9
2023-05-15 04:00:00,8.55079340631838,4,5,Spring,5.5,12.64,99.9
2023-05-15 05:00:00,9.38772414550393,5,5,Spring,5.4,12.69,99.9
2023-05-15 06:00:00,8.37769088663029,6,5,Spring,5.5,14.08,99.9
2023-05-15 07:00:00,7.29080623792255,7,5,Spring,5.7,15.62,99.9
2023-05-15 08:00:00,7.23674873858198,8,5,Spring,5.5,18.3,98.46
2023-05-15 09:00:00,12.5621590655675,9,5,Spring,9.1,19.53,93.59
2023-05-15 10:00:00,14.2439687037232,10,5,Spring,9.3,18.57,95.19
2023-05-15 11:00:00,12.9927710642109,11,5,Spring,9.3,20.49,91.72
2023-05-15 12:00:00,11.0296671311975,12,5,Spring,7.4,19.16,92.87
2023-05-15 13:00:00,13.474514688352,13,5,Spring,9.5,21.63,88.57
2023-05-15 14:00:00,15.608210545842,14,5,Spring,10.9,20.43,91.69
2023-05-15 15:00:00,15.5994102107104,15,5,Spring,10.8,19.02,94.71
2023-05-15 16:00:00,15.9992004453421,16,5,Spring,11.3,20.07,91.14
2023-05-15 17:00:00,10.0401186203779,17,5,Spring,5.5,16.61,99.86
2023-05-15 18:00:00,15.2667989628153,18,5,Spring,8.7,18.58,95.58
2023-05-15 19:00:00,11.8403893243593,19,5,Spring,7.7,16.18,98.63
2023-05-15 20:00:00,14.7224677745381,20,5,Spring,7.9,15.06,99.9
2023-05-15 21:00:00,16.1084969598007,21,5,Spring,9.1,14.47,99.9
2023-05-15 22:00:00,15.2459460571389,22,5,Spring,8.8,13.65,99.9
2023-05-15 23:00:00,15.3673623199322,23,5,Spring,9.1,13.85,99.9
2023-05-16 00:00:00,17.0604709999586,0,5,Spring,9.5,13.39,99.9
2023-05-16 01:00:00,16.826727152342,1,5,Spring,9.9,13.67,99.9
2023-05-16 02:00:00,16.3783898939844,2,5,Spring,9.7,14.18,99.9
